datetime,TDRY,RLH,PRSS,HPRAB
1648954800,-3.0,70.0,1010.2,0.0
1648958400,-3.0,76.0,1010.2,0.0
1648962000,-2.2,72.0,1010.0,0.0
1648965600,0.5,59.0,1010.1,0.0
1648969200,2.4,53.0,1010.1,0.0
1648972800,2.6,45.0,1010.0,0.0
1648976400,4.0,39.0,1009.6,0.0
1648980000,4.0,39.0,1009.2,0.0
1648983600,5.9,34.0,1008.5,0.0
1648987200,6.6,32.0,1007.9,0.0
1648990800,5.9,36.0,1007.2,0.0
1648994400,6.2,40.0,1006.9,0.0
1648998000,5.9,41.0,1006.5,0.0
1649001600,5.4,43.0,1006.4,0.0
1649005200,3.7,60.0,1006.4,0.0
1649008800,3.3,62.0,1006.6,0.0
1649012400,1.9,70.0,1006.5,0.0
1649016000,2.3,66.0,1006.3,0.0
1649019600,1.2,63.0,1006.1,0.0
1649023200,0.3,66.0,1006.0,0.0
1649026800,-0.5,75.0,1005.7,0.0
1649030400,-0.7,82.0,1005.1,0.0
1649034000,-0.8,85.0,1004.5,0.0
1649037600,-1.0,86.0,1003.9,0.0
1649041200,-0.8,84.0,1003.2,0.0
1649044800,-1.0,85.0,1002.7,0.0
1649048400,-0.7,83.0,1002.1,0.0
1649052000,0.8,77.0,1001.3,0.0
1649055600,2.0,72.0,1000.6,0.0
1649059200,3.2,67.0,999.8,0.0
1649062800,2.8,78.0,999.0,0.0
1649066400,3.7,74.0,997.7,0.0
1649070000,2.6,87.0,997.0,0.1
1649073600,2.7,89.0,996.2,0.3
1649077200,3.0,90.0,995.5,0.0
1649080800,3.7,89.0,994.6,0.0
1649084400,4.4,86.0,993.8,0.1
1649088000,4.2,79.0,993.1,0.0
1649091600,4.0,78.0,991.9,0.0
1649095200,3.9,80.0,990.5,0.1
1649098800,3.5,88.0,989.0,0.1
1649102400,3.4,86.0,987.7,0.2
1649106000,3.4,85.0,985.8,0.1
1649109600,3.1,86.0,983.8,0.4
1649113200,2.6,87.0,981.7,0.5
1649116800,2.5,87.0,980.2,0.2
1649120400,2.6,85.0,978.7,0.0
1649124000,2.7,84.0,977.6,0.1
1649127600,2.7,88.0,977.5,0.0
1649131200,3.0,84.0,977.5,0.0
1649134800,3.1,87.0,977.6,0.3
1649138400,3.0,89.0,977.8,0.4
1649142000,3.0,85.0,978.6,0.0
1649145600,3.4,71.0,980.1,0.1
1649149200,3.5,66.0,981.7,0.0
1649152800,1.4,76.0,983.4,0.5
1649156400,0.8,88.0,984.8,0.1
1649160000,2.9,63.0,986.0,0.0
1649163600,1.4,67.0,987.5,0.0
1649167200,0.5,76.0,988.9,0.1
1649170800,0.8,71.0,990.0,0.0
1649174400,1.2,64.0,990.9,0.0
1649178000,1.0,57.0,991.9,0.0
1649181600,0.4,59.0,992.5,0.0
1649185200,-0.2,65.0,992.8,0.0
1649188800,-0.8,66.0,992.8,0.0
1649192400,-0.8,79.0,992.3,0.0
1649196000,-0.7,89.0,991.7,0.0
1649199600,-0.4,84.0,991.1,3.5
1649203200,-1.0,97.0,991.2,2.3
1649206800,-1.2,90.0,991.0,0.0
1649210400,-1.7,89.0,991.9,0.0
1649214000,-2.3,90.0,992.3,0.0
1649217600,-2.5,87.0,993.1,0.0
1649221200,-2.3,85.0,993.8,0.0
1649224800,-0.5,74.0,994.4,0.0
1649228400,1.3,73.0,994.9,0.0
1649232000,2.2,66.0,995.6,0.0
1649235600,3.7,54.0,996.1,0.0
1649239200,4.3,49.0,996.5,0.0
1649242800,5.5,39.0,996.9,0.0
1649246400,5.9,29.0,997.1,0.0
1649250000,6.3,34.0,996.8,0.0
1649253600,6.3,35.0,996.6,0.0
1649257200,6.5,35.0,995.9,0.0
1649260800,6.0,34.0,995.7,0.0
1649264400,5.1,46.0,995.3,0.0
1649268000,3.3,70.0,995.1,0.3
1649271600,1.3,93.0,993.9,0.4
1649275200,0.9,96.0,992.2,0.2
1649278800,1.5,94.0,991.1,0.1
1649282400,2.2,95.0,990.4,0.0
1649286000,3.3,98.0,990.0,0.3
1649289600,4.7,96.0,989.5,0.1
1649293200,5.5,93.0,988.9,0.0
1649296800,6.1,94.0,988.7,0.0
1649300400,6.5,92.0,988.4,0.1
1649304000,6.8,91.0,988.1,0.1
1649307600,7.0,92.0,988.1,0.4
1649311200,7.4,92.0,987.8,0.4
1649314800,7.6,93.0,987.9,0.0
1649318400,8.4,88.0,987.8,0.0
1649322000,8.5,89.0,987.9,0.2
1649325600,8.5,90.0,988.0,0.1
1649329200,9.1,85.0,988.0,0.1
1649332800,10.2,81.0,987.9,0.0
1649336400,10.2,82.0,987.7,0.0
1649340000,10.5,80.0,987.1,0.0
1649343600,11.4,73.0,986.3,0.0
1649347200,11.3,72.0,985.5,0.0
1649350800,10.6,73.0,985.0,0.0
1649354400,9.7,79.0,984.3,0.0
1649358000,9.0,79.0,983.1,0.0
1649361600,8.8,80.0,982.1,0.0
1649365200,9.3,75.0,980.5,0.0
1649368800,9.8,71.0,978.9,0.0
1649372400,10.4,69.0,977.7,0.1
1649376000,10.0,78.0,975.9,0.5
1649379600,9.8,84.0,975.2,2.9
1649383200,5.8,88.0,977.3,0.0
1649386800,5.3,89.0,978.2,0.0
1649390400,5.0,88.0,978.5,0.0
1649394000,5.2,89.0,978.7,0.0
1649397600,5.8,87.0,978.8,0.0
1649401200,7.3,81.0,978.9,0.0
1649404800,8.5,69.0,979.0,0.0
1649408400,8.6,61.0,979.2,0.0
1649412000,8.8,67.0,979.2,0.4
1649415600,4.9,85.0,981.1,0.0
1649419200,6.5,71.0,982.2,0.0
1649422800,6.2,70.0,983.9,0.0
1649426400,6.0,65.0,985.0,0.0
1649430000,4.3,81.0,986.2,0.0
1649433600,5.7,62.0,986.8,0.0
1649437200,5.3,57.0,987.5,0.0
1649440800,4.9,60.0,987.9,0.0
1649444400,4.7,63.0,988.1,0.0
1649448000,4.0,75.0,988.0,0.7
1649451600,1.4,92.0,988.9,1.0
1649455200,1.5,92.0,988.6,0.0
1649458800,2.2,89.0,988.5,0.0
1649462400,1.9,89.0,988.5,0.0
1649466000,2.0,88.0,989.1,0.0
1649469600,1.9,86.0,989.4,0.0
1649473200,1.7,86.0,989.8,0.0
1649476800,1.5,86.0,990.3,0.0
1649480400,2.1,84.0,990.6,0.0
1649484000,3.6,79.0,990.8,0.0
1649487600,4.8,73.0,990.8,0.0
1649491200,5.2,70.0,990.9,0.3
1649494800,6.0,70.0,991.2,0.0
1649498400,4.0,79.0,992.0,0.0
1649502000,6.6,57.0,992.4,0.0
1649505600,7.4,48.0,992.9,0.0
1649509200,6.5,53.0,993.7,0.0
1649512800,7.4,40.0,993.8,0.0
1649516400,7.1,42.0,994.6,0.0
1649520000,5.4,56.0,995.5,0.0
1649523600,4.4,67.0,995.5,0.0
1649527200,3.5,71.0,996.0,0.0
1649530800,3.0,76.0,996.4,0.0
1649534400,2.0,80.0,996.6,0.0
1649538000,1.8,84.0,996.7,0.0
1649541600,1.9,84.0,996.8,0.0
1649545200,2.2,83.0,997.0,0.0
1649548800,2.2,83.0,996.9,0.0
1649552400,2.4,83.0,997.2,0.0
1649556000,2.4,84.0,997.6,0.0
1649559600,2.2,87.0,997.8,0.0
1649563200,1.9,89.0,998.3,0.0
1649566800,2.7,86.0,999.1,0.0
1649570400,4.2,80.0,999.5,0.0
1649574000,5.3,76.0,1000.0,0.0
1649577600,7.1,65.0,1000.5,0.0
1649581200,7.3,63.0,1001.1,0.2
1649584800,4.8,68.0,1002.4,3.0
1649588400,5.1,79.0,1002.7,0.0
1649592000,7.5,69.0,1002.9,0.0
1649595600,8.4,62.0,1003.4,0.0
1649599200,8.3,54.0,1003.8,0.0
1649602800,7.9,56.0,1004.6,0.0
1649606400,6.7,61.0,1005.3,0.0
1649610000,7.2,59.0,1006.2,0.0
1649613600,6.2,61.0,1007.2,0.0
1649617200,5.0,67.0,1008.0,0.0
1649620800,4.2,73.0,1008.4,0.0
1649624400,3.4,77.0,1008.7,0.0
1649628000,2.8,82.0,1009.1,0.0
1649631600,2.2,85.0,1009.4,0.0
1649635200,1.4,89.0,1009.5,0.0
1649638800,1.5,90.0,1009.6,0.0
1649642400,1.8,89.0,1010.0,0.0
1649646000,2.1,89.0,1010.1,0.0
1649649600,2.4,88.0,1010.4,0.0
1649653200,2.8,87.0,1011.1,0.0
1649656800,3.7,84.0,1011.2,0.0
1649660400,4.6,81.0,1011.5,0.0
1649664000,6.6,72.0,1011.7,0.0
1649667600,8.1,65.0,1012.2,0.0
1649671200,9.3,57.0,1012.3,0.0
1649674800,11.0,51.0,1012.3,0.0
1649678400,10.8,48.0,1012.4,0.0
1649682000,11.3,46.0,1012.3,0.0
1649685600,10.1,54.0,1012.6,0.0
1649689200,9.3,55.0,1013.3,0.0
1649692800,7.9,62.0,1014.0,0.0
1649696400,6.9,69.0,1014.7,0.0
1649700000,6.0,76.0,1015.5,0.0
1649703600,5.6,78.0,1016.2,0.0
1649707200,5.2,78.0,1016.4,0.0
1649710800,4.4,83.0,1016.8,0.0
1649714400,3.5,86.0,1017.1,0.0
1649718000,3.0,84.0,1017.2,0.0
1649721600,2.3,86.0,1017.4,0.0
1649725200,1.6,90.0,1017.9,0.0
1649728800,1.1,92.0,1018.3,0.0
1649732400,0.7,94.0,1018.5,0.0
1649736000,0.4,95.0,1019.0,0.0
1649739600,1.5,90.0,1019.6,0.0
1649743200,3.9,78.0,1020.2,0.0
1649746800,4.7,77.0,1020.6,0.0
1649750400,6.1,71.0,1021.1,0.0
1649754000,6.4,70.0,1021.4,0.0
1649757600,7.2,72.0,1021.5,0.0
1649761200,7.5,69.0,1021.5,0.0
1649764800,7.7,64.0,1021.7,0.0
1649768400,8.4,58.0,1021.7,0.0
1649772000,9.8,52.0,1021.8,0.0
1649775600,9.8,47.0,1021.9,0.0
1649779200,8.4,50.0,1022.1,0.0
1649782800,7.1,56.0,1022.4,0.0
1649786400,5.9,61.0,1022.9,0.0
1649790000,4.7,69.0,1023.1,0.0
1649793600,3.3,81.0,1023.3,0.0
1649797200,1.5,92.0,1023.6,0.0
1649800800,0.7,97.0,1024.0,0.0
1649804400,0.3,97.0,1024.0,0.0
1649808000,0.0,97.0,1024.1,0.0
1649811600,-0.2,99.0,1024.3,0.0
1649815200,-0.5,100.0,1024.6,0.0
1649818800,-0.9,99.0,1025.1,0.0
1649822400,-1.2,100.0,1025.3,0.0
1649826000,-1.0,99.0,1025.5,0.0
1649829600,-0.4,99.0,1026.0,0.0
1649833200,0.9,97.0,1026.5,0.0
1649836800,3.7,82.0,1026.5,0.0
1649840400,5.7,69.0,1026.2,0.0
1649844000,9.0,59.0,1026.2,0.0
1649847600,9.4,52.0,1026.0,0.0
1649851200,7.8,51.0,1026.0,0.0
1649854800,7.7,57.0,1025.6,0.0
1649858400,9.4,46.0,1025.1,0.0
1649862000,7.3,45.0,1025.2,0.0
1649865600,6.6,51.0,1025.2,0.0
1649869200,6.2,54.0,1024.9,0.0
1649872800,5.3,58.0,1024.8,0.0
1649876400,5.2,58.0,1024.6,0.0
1649880000,4.8,62.0,1024.2,0.0
1649883600,5.3,60.0,1024.3,0.0
1649887200,6.0,57.0,1023.7,0.0
1649890800,5.8,62.0,1023.5,0.0
1649894400,5.2,64.0,1023.1,0.0
1649898000,5.3,62.0,1022.8,0.0
1649901600,5.2,65.0,1022.3,0.0
1649905200,4.9,62.0,1022.0,0.0
1649908800,5.0,59.0,1021.6,0.0
1649912400,5.6,56.0,1021.1,0.0
1649916000,6.4,57.0,1020.9,0.0
1649919600,7.3,54.0,1020.2,0.0
1649923200,9.0,49.0,1019.3,0.0
1649926800,10.7,47.0,1018.9,0.0
1649930400,12.1,43.0,1018.1,0.0
1649934000,12.7,40.0,1017.6,0.0
1649937600,11.3,54.0,1017.7,0.2
1649941200,10.6,63.0,1017.1,0.0
1649944800,10.1,72.0,1016.7,0.0
1649948400,10.2,71.0,1016.5,0.0
1649952000,10.0,72.0,1016.0,0.0
1649955600,9.8,73.0,1015.9,0.0
1649959200,9.6,74.0,1015.8,0.0
1649962800,9.6,74.0,1015.8,0.0
1649966400,9.4,77.0,1015.6,0.1
1649970000,8.8,84.0,1015.3,0.9
1649973600,7.7,94.0,1015.5,3.1
1649977200,7.0,98.0,1015.3,0.7
1649980800,6.9,97.0,1015.3,0.4
1649984400,5.8,96.0,1015.1,0.0
1649988000,5.1,97.0,1015.0,0.0
1649991600,4.8,98.0,1015.1,0.0
1649995200,5.0,98.0,1015.3,0.0
1649998800,6.0,94.0,1015.8,0.0
1650002400,6.1,90.0,1016.3,0.0
1650006000,6.1,87.0,1017.0,0.0
1650009600,6.0,83.0,1017.8,0.0
1650013200,6.5,82.0,1018.4,0.0
1650016800,6.5,82.0,1018.8,0.0
1650020400,5.9,81.0,1019.5,0.0
1650024000,6.1,80.0,1020.1,0.0
1650027600,6.0,78.0,1020.6,0.0
1650031200,6.0,75.0,1021.2,0.0
1650034800,6.2,72.0,1021.9,0.0
1650038400,5.8,71.0,1022.5,0.0
1650042000,5.3,70.0,1023.1,0.0
1650045600,4.5,74.0,1023.9,0.0
1650049200,5.0,59.0,1024.9,0.0
1650052800,5.0,61.0,1025.3,0.0
1650056400,4.6,62.0,1025.5,0.0
1650060000,3.8,62.0,1025.8,0.0
1650063600,3.3,66.0,1026.0,0.0
1650067200,3.1,77.0,1026.2,0.0
1650070800,3.2,75.0,1026.6,0.0
1650074400,3.3,76.0,1026.9,0.0
1650078000,3.3,68.0,1027.2,0.0
1650081600,2.9,75.0,1027.7,0.0
1650085200,3.4,76.0,1028.1,0.0
1650088800,4.9,68.0,1028.5,0.0
1650092400,5.1,64.0,1028.8,0.0
1650096000,5.6,67.0,1029.2,0.0
1650099600,6.4,66.0,1029.3,0.0
1650103200,6.3,66.0,1029.3,0.0
1650106800,6.7,64.0,1029.5,0.0
1650110400,7.8,62.0,1029.6,0.0
1650114000,6.9,53.0,1029.4,0.0
1650117600,7.3,53.0,1029.3,0.0
1650121200,7.0,54.0,1029.1,0.0
1650124800,6.5,54.0,1029.0,0.0
1650128400,5.5,60.0,1029.0,0.0
1650132000,4.6,65.0,1029.2,0.0
1650135600,3.8,72.0,1029.6,0.0
1650139200,3.7,73.0,1029.7,0.0
1650142800,3.5,69.0,1029.9,0.0
1650146400,3.3,58.0,1030.3,0.0
1650150000,2.7,57.0,1030.3,0.0
1650153600,1.7,64.0,1030.5,0.0
1650157200,0.9,68.0,1030.4,0.0
1650160800,0.5,70.0,1030.3,0.0
1650164400,0.0,72.0,1030.2,0.0
1650168000,0.3,69.0,1030.5,0.0
1650171600,1.4,66.0,1030.8,0.0
1650175200,3.8,56.0,1030.9,0.0
1650178800,5.2,48.0,1030.8,0.0
1650182400,7.1,39.0,1030.6,0.0
1650186000,8.0,38.0,1030.3,0.0
1650189600,7.8,45.0,1029.5,0.0
1650193200,8.5,40.0,1029.0,0.0
1650196800,8.4,43.0,1028.7,0.0
1650200400,7.4,44.0,1028.2,0.0
1650204000,7.0,44.0,1027.7,0.0
1650207600,7.4,43.0,1027.1,0.0
1650211200,6.1,48.0,1026.9,0.0
1650214800,4.9,56.0,1026.6,0.0
1650218400,4.3,62.0,1026.8,0.0
1650222000,3.8,68.0,1026.6,0.0
1650225600,3.6,71.0,1026.2,0.0
1650229200,3.6,73.0,1026.2,0.0
1650232800,2.8,77.0,1026.0,0.0
1650236400,2.4,82.0,1025.6,0.0
1650240000,1.8,86.0,1025.2,0.0
1650243600,1.3,87.0,1025.1,0.0
1650247200,1.3,81.0,1024.8,0.0
1650250800,0.4,88.0,1024.4,0.0
1650254400,0.5,89.0,1024.1,0.0
1650258000,2.3,74.0,1024.1,0.0
1650261600,3.9,76.0,1024.2,0.0
1650265200,4.9,71.0,1024.0,0.0
1650268800,7.4,57.0,1024.0,0.0
1650272400,8.6,46.0,1023.5,0.0
1650276000,9.5,43.0,1022.4,0.0
1650279600,10.1,45.0,1021.9,0.0
1650283200,8.7,42.0,1021.3,0.0
1650286800,8.0,46.0,1020.5,0.0
1650290400,8.3,46.0,1019.8,0.0
1650294000,7.8,52.0,1019.4,0.0
1650297600,6.9,57.0,1018.9,0.0
1650301200,6.3,65.0,1018.6,0.0
1650304800,6.4,63.0,1018.6,0.0
1650308400,6.2,67.0,1018.8,0.0
1650312000,5.6,72.0,1018.8,0.0
1650315600,5.4,75.0,1019.0,0.0
1650319200,4.9,79.0,1019.0,0.0
1650322800,6.0,70.0,1018.7,0.0
1650326400,5.9,68.0,1018.5,0.0
1650330000,5.5,67.0,1018.5,0.0
1650333600,4.9,68.0,1018.5,0.0
1650337200,4.2,71.0,1018.6,0.0
1650340800,4.3,69.0,1018.7,0.0
1650344400,5.4,63.0,1019.2,0.0
1650348000,8.3,50.0,1019.4,0.0
1650351600,11.1,45.0,1019.6,0.0
1650355200,12.8,35.0,1019.3,0.0
1650358800,13.3,30.0,1018.9,0.0
1650362400,14.5,32.0,1018.4,0.0
1650366000,15.5,30.0,1018.1,0.0
1650369600,16.1,30.0,1017.7,0.0
1650373200,13.8,45.0,1017.4,0.0
1650376800,14.3,45.0,1016.8,0.0
1650380400,13.9,47.0,1016.6,0.0
1650384000,15.4,33.0,1016.4,0.0
1650387600,14.8,35.0,1016.7,0.0
1650391200,13.1,43.0,1017.4,0.0
1650394800,12.6,44.0,1017.8,0.0
1650398400,11.7,48.0,1018.0,0.0
1650402000,10.6,53.0,1018.1,0.0
1650405600,9.6,57.0,1018.1,0.0
1650409200,9.0,58.0,1018.1,0.0
1650412800,8.2,61.0,1017.9,0.0
1650416400,7.4,63.0,1017.7,0.0
1650420000,6.7,66.0,1017.6,0.0
1650423600,6.0,68.0,1017.8,0.0
1650427200,6.2,66.0,1018.1,0.0
1650430800,7.0,62.0,1018.0,0.0
1650434400,9.5,51.0,1018.0,0.0
1650438000,12.1,43.0,1017.9,0.0
1650441600,14.3,35.0,1017.4,0.0
1650445200,15.5,35.0,1016.8,0.0
1650448800,16.1,31.0,1016.4,0.0
1650452400,17.6,28.0,1016.1,0.0
1650456000,17.4,31.0,1015.6,0.0
1650459600,17.7,28.0,1015.2,0.0
1650463200,18.2,28.0,1014.9,0.0
1650466800,17.9,30.0,1015.0,0.0
1650470400,17.5,30.0,1015.1,0.0
1650474000,16.6,32.0,1015.5,0.0
1650477600,15.4,34.0,1016.1,0.0
1650481200,14.1,39.0,1016.5,0.0
1650484800,12.5,44.0,1016.9,0.0
1650488400,11.4,48.0,1017.3,0.0
1650492000,11.3,49.0,1017.4,0.0
1650495600,10.4,52.0,1017.3,0.0
1650499200,10.2,52.0,1017.2,0.0
1650502800,9.5,55.0,1017.2,0.0
1650506400,8.7,58.0,1017.1,0.0
1650510000,8.1,60.0,1017.1,0.0
1650513600,8.0,61.0,1017.2,0.0
1650517200,8.7,59.0,1017.3,0.0
1650520800,11.1,53.0,1017.4,0.0
1650524400,12.6,47.0,1017.1,0.0
1650528000,14.4,39.0,1017.0,0.0
1650531600,15.9,37.0,1016.4,0.0
1650535200,16.7,36.0,1016.1,0.0
1650538800,17.3,33.0,1015.8,0.0
1650542400,18.2,33.0,1015.4,0.0
1650546000,18.5,31.0,1015.0,0.0
1650549600,18.6,29.0,1015.0,0.0
1650553200,18.4,31.0,1015.0,0.0
1650556800,18.0,31.0,1015.1,0.0
1650560400,16.9,35.0,1015.6,0.0
1650564000,15.9,37.0,1016.2,0.0
1650567600,14.5,42.0,1016.6,0.0
1650571200,13.4,45.0,1016.7,0.0
1650574800,13.1,45.0,1017.4,0.0
1650578400,12.0,49.0,1017.9,0.0
1650582000,11.0,54.0,1018.1,0.0
1650585600,10.3,60.0,1018.7,0.0
1650589200,9.1,67.0,1019.2,0.0
1650592800,8.3,72.0,1019.6,0.0
1650596400,7.6,74.0,1019.6,0.0
1650600000,7.7,76.0,1020.1,0.0
1650603600,8.2,75.0,1020.3,0.0
1650607200,9.7,68.0,1020.4,0.0
1650610800,11.3,60.0,1020.6,0.0
1650614400,12.6,55.0,1020.4,0.0
1650618000,13.6,47.0,1020.0,0.0
1650621600,14.2,41.0,1019.5,0.0
1650625200,16.3,35.0,1019.0,0.0
1650628800,14.2,50.0,1018.8,0.0
1650632400,14.2,46.0,1018.3,0.0
1650636000,14.3,46.0,1018.0,0.0
1650639600,13.3,50.0,1017.7,0.0
1650643200,12.1,53.0,1017.3,0.0
1650646800,11.4,57.0,1017.0,0.0
1650650400,10.4,58.0,1016.8,0.0
1650654000,9.9,56.0,1016.6,0.0
1650657600,9.1,59.0,1016.1,0.0
1650661200,8.5,68.0,1015.9,0.0
1650664800,7.6,72.0,1015.3,0.0
1650668400,7.7,75.0,1014.8,0.0
1650672000,7.1,79.0,1014.2,0.0
1650675600,6.5,82.0,1013.8,0.0
1650679200,5.9,84.0,1013.4,0.0
1650682800,6.3,84.0,1012.9,0.0
1650686400,6.5,85.0,1012.7,0.0
1650690000,6.8,82.0,1012.5,0.0
1650693600,8.9,74.0,1012.2,0.0
1650697200,13.0,51.0,1011.9,0.0
1650700800,14.5,41.0,1011.6,0.0
1650704400,15.7,37.0,1011.1,0.0
1650708000,15.8,36.0,1010.5,0.0
1650711600,16.3,33.0,1010.1,0.0
1650715200,16.2,33.0,1009.7,0.0
1650718800,15.9,35.0,1009.5,0.0
1650722400,16.1,36.0,1008.9,0.0
1650726000,15.8,36.0,1008.8,0.0
1650729600,15.3,38.0,1008.5,0.0
1650733200,14.8,42.0,1008.3,0.0
1650736800,14.5,45.0,1008.3,0.0
1650740400,13.8,52.0,1008.2,0.0
1650744000,13.0,54.0,1008.0,0.0
1650747600,12.4,57.0,1008.1,0.0
1650751200,11.5,60.0,1007.8,0.0
1650754800,10.6,62.0,1007.7,0.0
1650758400,10.0,63.0,1007.5,0.0
1650762000,9.5,64.0,1007.2,0.0
1650765600,8.6,67.0,1007.1,0.0
1650769200,8.2,69.0,1006.8,0.0
1650772800,7.7,73.0,1006.6,0.3
1650776400,7.3,81.0,1006.5,0.1
1650780000,7.1,84.0,1006.2,0.0
1650783600,7.4,82.0,1006.1,0.2
1650787200,7.5,87.0,1005.8,1.6
1650790800,7.1,93.0,1005.8,0.5
1650794400,6.8,94.0,1005.8,1.2
1650798000,7.2,93.0,1005.7,0.4
1650801600,7.5,94.0,1005.5,0.3
1650805200,7.9,93.0,1005.5,0.1
1650808800,7.9,91.0,1005.6,0.4
1650812400,7.7,94.0,1005.7,0.9
1650816000,7.2,96.0,1005.6,0.1
1650819600,7.2,95.0,1005.6,0.0
1650823200,6.9,95.0,1005.8,0.0
1650826800,6.8,95.0,1005.9,0.0
1650830400,6.7,95.0,1005.9,0.0
1650834000,6.6,98.0,1006.0,0.0
1650837600,6.5,99.0,1006.0,0.0
1650841200,6.4,98.0,1005.8,0.0
1650844800,6.5,97.0,1006.0,0.0
1650848400,6.4,97.0,1005.9,0.0
1650852000,6.2,97.0,1005.8,0.0
1650855600,6.3,97.0,1005.6,0.0
1650859200,6.1,98.0,1005.6,0.0
1650862800,6.3,99.0,1005.8,0.0
1650866400,6.4,99.0,1006.1,0.0
1650870000,6.8,99.0,1006.2,0.0
1650873600,7.0,97.0,1006.2,0.0
1650877200,6.7,98.0,1006.6,0.0
1650880800,6.6,95.0,1007.0,0.0
1650884400,6.5,95.0,1007.4,0.0
1650888000,7.1,88.0,1007.7,0.0
1650891600,7.8,82.0,1007.9,0.0
1650895200,6.9,83.0,1008.3,0.0
1650898800,6.7,81.0,1008.4,0.0
1650902400,6.1,84.0,1008.4,0.0
1650906000,6.0,87.0,1008.5,0.0
1650909600,6.0,86.0,1008.7,0.0
1650913200,5.3,90.0,1009.0,0.0
1650916800,4.7,93.0,1009.0,0.0
1650920400,4.8,93.0,1009.1,0.0
1650924000,4.6,91.0,1009.5,0.0
1650927600,4.5,86.0,1009.7,0.0
1650931200,4.4,86.0,1009.9,0.0
1650934800,3.8,89.0,1010.2,0.0
1650938400,3.4,91.0,1010.3,0.0
1650942000,3.2,89.0,1010.4,0.0
1650945600,3.4,87.0,1010.4,0.0
1650949200,5.6,78.0,1010.7,0.0
1650952800,7.9,72.0,1011.2,0.0
1650956400,8.6,69.0,1011.7,0.0
1650960000,10.3,63.0,1012.2,0.0
1650963600,10.5,60.0,1012.7,0.0
1650967200,10.7,59.0,1013.1,0.0
1650970800,11.0,52.0,1013.5,0.0
1650974400,11.5,52.0,1013.8,0.0
1650978000,11.4,52.0,1014.1,0.0
1650981600,11.3,54.0,1014.0,0.0
1650985200,9.7,65.0,1014.4,0.0
1650988800,9.4,56.0,1014.6,0.0
1650992400,8.2,55.0,1015.2,0.0
1650996000,7.1,59.0,1015.8,0.0
1650999600,5.9,71.0,1016.7,0.0
1651003200,5.6,74.0,1017.0,0.0
1651006800,4.5,75.0,1017.3,0.0
1651010400,4.1,72.0,1017.9,0.0
1651014000,3.6,72.0,1018.3,0.0
1651017600,3.2,76.0,1018.5,0.0
1651021200,3.7,74.0,1018.9,0.0
1651024800,3.4,74.0,1019.2,0.0
1651028400,2.8,71.0,1019.3,0.0
1651032000,3.2,75.0,1019.7,0.0
1651035600,3.4,76.0,1020.3,0.0
1651039200,5.9,72.0,1020.7,0.0
1651042800,7.0,71.0,1021.5,0.0
1651046400,6.9,60.0,1022.6,0.0
1651050000,7.9,53.0,1023.4,0.0
1651053600,6.9,47.0,1024.4,0.0
1651057200,7.3,39.0,1024.9,0.0
1651060800,7.1,37.0,1025.1,0.0
1651064400,5.9,41.0,1025.1,0.0
1651068000,6.1,39.0,1025.2,0.0
1651071600,6.4,38.0,1025.2,0.0
1651075200,5.9,49.0,1025.3,0.0
1651078800,5.1,56.0,1025.4,0.0
1651082400,4.1,58.0,1025.8,0.0
1651086000,3.8,53.0,1026.0,0.0
1651089600,3.6,49.0,1026.1,0.0
1651093200,3.5,54.0,1026.3,0.0
1651096800,3.5,64.0,1026.6,0.0
1651100400,3.2,75.0,1026.6,0.0
1651104000,2.8,82.0,1026.6,0.0
1651107600,2.6,84.0,1026.7,0.0
1651111200,1.9,88.0,1026.7,0.0
1651114800,1.8,88.0,1026.8,0.0
1651118400,2.5,82.0,1027.0,0.0
1651122000,4.8,65.0,1027.3,0.0
1651125600,5.7,59.0,1027.5,0.0
1651129200,6.7,61.0,1027.5,0.0
1651132800,6.9,50.0,1027.7,0.0
1651136400,7.6,46.0,1027.6,0.0
1651140000,8.3,46.0,1027.1,0.0
1651143600,8.0,42.0,1027.0,0.0
1651147200,7.8,44.0,1026.8,0.0
1651150800,8.2,46.0,1026.3,0.0
1651154400,8.7,45.0,1025.7,0.0
1651158000,8.9,42.0,1025.2,0.0
1651161600,9.0,42.0,1024.8,0.0
1651165200,9.2,40.0,1024.5,0.0
1651168800,8.4,43.0,1024.4,0.0
1651172400,7.4,49.0,1024.7,0.0
1651176000,7.4,49.0,1024.8,0.0
1651179600,6.8,52.0,1024.9,0.0
1651183200,5.5,64.0,1025.0,0.0
1651186800,5.0,73.0,1024.9,0.0
1651190400,4.9,77.0,1024.7,0.0
1651194000,4.8,79.0,1024.8,0.0
1651197600,4.5,78.0,1024.9,0.0
1651201200,4.5,83.0,1025.0,0.0
1651204800,4.8,86.0,1025.5,0.0
1651208400,5.6,82.0,1026.2,0.0
1651212000,7.1,60.0,1026.7,0.0
1651215600,7.5,58.0,1027.4,0.0
1651219200,7.9,50.0,1027.8,0.0
1651222800,8.6,46.0,1027.8,0.0
1651226400,9.5,48.0,1027.9,0.0
1651230000,8.8,39.0,1028.0,0.0
1651233600,9.3,37.0,1027.8,0.0
1651237200,9.6,36.0,1027.1,0.0
1651240800,9.4,35.0,1026.9,0.0
1651244400,9.5,37.0,1026.5,0.0
1651248000,9.4,36.0,1026.0,0.0
1651251600,8.4,39.0,1025.9,0.0
1651255200,7.8,33.0,1026.1,0.0
